gene_id	gene_name	ProteinCoding	Pseudogene	lincRNA	ASDTADAFDR03	WillseyUnion	BE	PSD	DDD	CHD8Common	FMRPDarnell	LOEUF37
ENSG00000015171.20	ZMYND11	1	0	0	0	0	1	0	0	0	0	1
ENSG00000015285.11	WAS	1	0	0	0	0	1	0	0	0	0	1
ENSG00000015413.10	DPEP1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000015475.19	BID	1	0	0	0	0	1	0	0	0	0	0
ENSG00000015479.20	MATR3	1	0	0	0	0	1	0	0	1	0	1
ENSG00000015520.15	NPC1L1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000015532.10	XYLT2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000015568.13	RGPD5	1	0	0	0	0	0	0	0	0	0	0
ENSG00000015592.17	STMN4	1	0	0	0	0	1	0	0	0	0	0
ENSG00000015676.18	NUDCD3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000016082.15	ISL1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000016391.11	CHDH	1	0	0	0	0	1	0	0	0	0	0
ENSG00000016402.14	IL20RA	1	0	0	0	0	1	0	0	0	0	0
ENSG00000016490.16	CLCA1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000016602.9	CLCA4	1	0	0	0	1	1	0	0	0	0	0
ENSG00000016864.19	GLT8D1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000017260.20	ATP2C1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000017427.17	IGF1	1	0	0	0	0	1	0	1	0	0	0
ENSG00000017483.16	SLC38A5	1	0	0	0	0	1	0	0	0	0	1
ENSG00000017797.13	RALBP1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000018189.13	RUFY3	1	0	0	0	0	1	1	0	1	0	0
ENSG00000018236.15	CNTN1	1	0	0	0	0	1	1	0	0	0	0
ENSG00000018280.17	SLC11A1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000018408.15	WWTR1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000018510.18	AGPS	1	0	0	0	0	1	0	0	0	0	1
ENSG00000018607.8	ZNF806	0	1	0	0	0	0	0	0	0	0	0
ENSG00000018610.15	STEEP1	1	0	0	0	0	0	0	0	0	0	1
ENSG00000018625.15	ATP1A2	1	0	0	0	0	1	1	0	0	1	0
ENSG00000018699.13	TTC27	1	0	0	0	0	1	0	0	0	0	0
ENSG00000018869.18	ZNF582	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019102.12	VSIG2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019144.20	PHLDB1	1	0	0	0	0	1	1	0	0	1	0
ENSG00000019169.11	MARCO	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019186.10	CYP24A1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019485.14	PRDM11	1	0	0	0	0	1	0	0	0	0	1
ENSG00000019505.8	SYT13	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019549.13	SNAI2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019582.17	CD74	1	0	0	0	0	1	0	0	0	0	0
ENSG00000019991.18	HGF	1	0	0	0	0	1	0	0	0	0	1
ENSG00000019995.6	ZRANB1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000020129.16	NCDN	1	0	0	0	0	1	1	0	0	1	1
ENSG00000020181.18	ADGRA2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000020219.9	CCT8L1P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000020256.20	ZFP64	1	0	0	0	0	1	0	0	1	0	0
ENSG00000020426.11	MNAT1	1	0	0	0	0	1	0	0	1	0	0
ENSG00000020577.14	SAMD4A	1	0	0	0	0	1	0	0	0	0	1
ENSG00000020633.19	RUNX3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000020922.13	MRE11	1	0	0	0	0	1	0	1	0	0	0
ENSG00000021300.14	PLEKHB1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000021355.13	SERPINB1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000021461.18	CYP3A43	1	0	0	0	0	0	0	0	0	0	0
ENSG00000021488.13	SLC7A9	1	0	0	0	0	1	0	0	0	0	0
ENSG00000021574.13	SPAST	1	0	0	1	1	1	0	0	0	0	1
ENSG00000021645.20	NRXN3	1	0	0	0	0	1	1	0	0	1	1
ENSG00000021762.20	OSBPL5	1	0	0	0	0	1	0	0	0	0	0
ENSG00000021776.11	AQR	1	0	0	0	1	1	0	0	0	0	1
ENSG00000021826.18	CPS1	1	0	0	0	0	1	0	1	0	0	0
ENSG00000021852.13	C8B	1	0	0	0	0	0	0	0	0	0	0
ENSG00000022267.19	FHL1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000022277.13	RTF2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000022355.18	GABRA1	1	0	0	0	0	1	1	0	0	0	1
ENSG00000022556.16	NLRP2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000022567.10	SLC45A4	1	0	0	0	0	1	0	0	0	0	0
ENSG00000022840.17	RNF10	1	0	0	0	0	1	0	0	0	0	0
ENSG00000022976.16	ZNF839	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023041.12	ZDHHC6	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023171.20	GRAMD1B	1	0	0	0	0	1	0	0	0	1	1
ENSG00000023191.17	RNH1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023228.14	NDUFS1	1	0	0	0	0	1	1	1	1	0	0
ENSG00000023287.13	RB1CC1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000023318.9	ERP44	1	0	0	0	0	1	0	0	0	0	1
ENSG00000023330.15	ALAS1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023445.16	BIRC3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000023516.9	AKAP11	1	0	0	0	0	1	0	0	0	0	1
ENSG00000023572.10	GLRX2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023608.5	SNAPC1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023697.13	DERA	1	0	0	0	0	1	0	0	0	0	0
ENSG00000023734.11	STRAP	1	0	0	0	0	1	1	0	0	0	0
ENSG00000023839.12	ABCC2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000023892.11	DEF6	1	0	0	0	0	0	0	0	0	0	1
ENSG00000023902.14	PLEKHO1	1	0	0	0	0	1	0	0	1	0	0
ENSG00000023909.10	GCLM	1	0	0	0	0	1	0	0	0	0	1
ENSG00000024048.11	UBR2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000024422.12	EHD2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000024526.17	DEPDC1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000024862.18	CCDC28A	1	0	0	0	0	1	0	0	0	0	0
ENSG00000025039.15	RRAGD	1	0	0	0	0	1	0	0	0	0	0
ENSG00000025156.13	HSF2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000025293.17	PHF20	1	0	0	0	0	1	0	0	0	1	1
ENSG00000025423.11	HSD17B6	1	0	0	0	0	1	0	0	0	0	0
ENSG00000025434.19	NR1H3	1	0	0	0	1	1	0	0	0	0	0
ENSG00000025708.14	TYMP	1	0	0	0	0	1	0	0	0	0	0
ENSG00000025770.19	NCAPH2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000025772.8	TOMM34	1	0	0	0	0	1	1	0	0	0	0
ENSG00000025796.14	SEC63	1	0	0	0	0	1	0	0	1	0	0
ENSG00000025800.14	KPNA6	1	0	0	0	0	1	0	0	1	0	1
ENSG00000026025.16	VIM	1	0	0	0	0	1	1	0	0	0	0
ENSG00000026036.22	RTEL1-TNFRSF6B	1	0	0	0	0	0	0	0	0	0	0
ENSG00000026103.23	FAS	1	0	0	0	0	1	0	0	0	0	0
ENSG00000026297.17	RNASET2	1	0	0	0	0	1	0	1	0	0	0
ENSG00000026508.21	CD44	1	0	0	0	0	1	0	0	0	0	0
ENSG00000026559.14	KCNG1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000026652.15	AGPAT4	1	0	0	0	0	1	0	0	0	0	0
ENSG00000026751.17	SLAMF7	1	0	0	0	0	0	0	0	0	0	0
ENSG00000026950.17	BTN3A1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000027001.10	MIPEP	1	0	0	0	0	1	0	0	0	0	0
ENSG00000027075.17	PRKCH	1	0	0	0	0	1	0	0	0	0	0
ENSG00000027644.5	INSRR	1	0	0	0	0	1	0	0	0	0	0
ENSG00000027697.15	IFNGR1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000027847.14	B4GALT7	1	0	0	0	0	1	0	0	1	0	0
ENSG00000027869.12	SH2D2A	1	0	0	0	0	1	0	0	0	0	0
ENSG00000028116.18	VRK2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000028137.19	TNFRSF1B	1	0	0	0	0	1	0	0	0	0	0
ENSG00000028203.19	VEZT	1	0	0	0	0	1	0	0	1	0	0
ENSG00000028277.22	POU2F2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000028310.18	BRD9	1	0	0	0	0	1	0	0	0	0	0
ENSG00000028528.15	SNX1	1	0	0	0	0	1	1	0	0	0	1
ENSG00000028839.10	TBPL1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000029153.15	ARNTL2	1	0	0	0	1	1	0	0	0	0	0
ENSG00000029363.17	BCLAF1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000029364.12	SLC39A9	1	0	0	0	0	1	0	0	0	0	0
ENSG00000029534.21	ANK1	1	0	0	0	0	1	1	0	0	1	1
ENSG00000029559.7	IBSP	1	0	0	0	0	1	0	0	0	0	0
ENSG00000029639.11	TFB1M	1	0	0	0	0	1	0	0	0	0	0
ENSG00000029725.17	RABEP1	1	0	0	0	0	1	0	0	1	0	1
ENSG00000029993.15	HMGB3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000030066.13	NUP160	1	0	0	0	0	1	0	0	0	0	0
ENSG00000030110.14	BAK1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000030304.15	MUSK	1	0	0	0	0	1	0	0	0	0	0
ENSG00000030419.17	IKZF2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000030582.18	GRN	1	0	0	0	0	1	0	0	0	0	0
ENSG00000031003.11	FAM13B	1	0	0	0	0	1	0	0	0	0	1
ENSG00000031081.11	ARHGAP31	1	0	0	0	0	0	0	0	0	0	1
ENSG00000031691.7	CENPQ	1	0	0	0	0	1	0	0	0	0	0
ENSG00000031698.13	SARS1	1	0	0	0	0	1	1	0	0	0	1
ENSG00000031823.14	RANBP3	1	0	0	0	0	1	0	0	1	0	1
ENSG00000032219.19	ARID4A	1	0	0	0	0	1	0	0	1	0	1
ENSG00000032389.13	EIPR1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000032444.17	PNPLA6	1	0	0	0	0	1	1	0	0	0	0
ENSG00000032742.18	IFT88	1	0	0	0	0	1	0	0	0	0	0
ENSG00000033011.14	ALG1	1	0	0	0	0	1	0	1	0	0	0
ENSG00000033030.15	ZCCHC8	1	0	0	0	0	1	0	0	0	0	1
ENSG00000033050.9	ABCF2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000033100.17	CHPF2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000033122.21	LRRC7	1	0	0	0	0	1	1	0	0	1	1
ENSG00000033170.17	FUT8	1	0	0	0	0	1	0	0	1	0	0
ENSG00000033178.13	UBA6	1	0	0	0	0	1	0	0	0	0	0
ENSG00000033327.13	GAB2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000033627.17	ATP6V0A1	1	0	0	0	0	0	1	0	0	1	1
ENSG00000033800.14	PIAS1	1	0	0	0	0	0	0	0	0	0	1
ENSG00000033867.17	SLC4A7	1	0	0	0	0	1	0	0	0	0	1
ENSG00000034053.15	APBA2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000034152.19	MAP2K3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000034239.11	EFCAB1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000034510.6	TMSB10	1	0	0	0	0	1	0	0	0	0	0
ENSG00000034533.12	ASTE1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000034677.13	RNF19A	1	0	0	0	0	1	0	0	1	0	0
ENSG00000034693.15	PEX3	1	0	0	0	0	1	0	1	1	0	0
ENSG00000034713.8	GABARAPL2	1	0	0	0	0	1	1	0	0	0	0
ENSG00000034971.17	MYOC	1	0	0	1	0	0	0	0	0	0	0
ENSG00000035115.22	SH3YL1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035141.8	FAM136A	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035403.18	VCL	1	0	0	0	0	1	1	0	0	0	0
ENSG00000035499.13	DEPDC1B	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035664.11	DAPK2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035681.9	NSMAF	1	0	0	0	0	1	0	0	1	0	0
ENSG00000035687.10	ADSS2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035720.8	STAP1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035862.12	TIMP2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000035928.17	RFC1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000036054.13	TBC1D23	1	0	0	0	0	1	0	0	0	0	0
ENSG00000036257.14	CUL3	1	0	0	1	1	1	0	0	0	0	1
ENSG00000036448.10	MYOM2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000036473.8	OTC	1	0	0	0	0	0	0	1	0	0	0
ENSG00000036530.9	CYP46A1	1	0	0	0	0	1	0	0	1	0	1
ENSG00000036549.13	ZZZ3	1	0	0	0	0	1	0	0	0	0	1
ENSG00000036565.15	SLC18A1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000036672.16	USP2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000036828.17	CASR	1	0	0	0	0	1	0	0	0	0	0
ENSG00000037042.9	TUBG2	1	0	0	0	0	1	1	0	0	0	0
ENSG00000037241.7	RPL26L1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000037280.16	FLT4	1	0	0	0	0	1	0	0	0	0	1
ENSG00000037474.15	NSUN2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000037637.11	FBXO42	1	0	0	0	0	1	0	0	0	0	1
ENSG00000037749.13	MFAP3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000037757.14	MRI1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000037897.17	METTL1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000037965.6	HOXC8	1	0	0	0	0	1	0	0	0	0	0
ENSG00000038002.9	AGA	1	0	0	0	0	1	0	1	0	0	0
ENSG00000038210.14	PI4K2B	1	0	0	0	0	1	0	0	0	0	0
ENSG00000038219.13	BOD1L1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000038274.17	MAT2B	1	0	0	0	0	1	0	0	0	0	0
ENSG00000038295.8	TLL1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000038358.15	EDC4	1	0	0	0	0	1	0	0	0	0	1
ENSG00000038382.21	TRIO	1	0	0	1	0	1	1	0	1	1	1
ENSG00000038427.16	VCAN	1	0	0	0	0	1	1	0	0	0	1
ENSG00000038532.16	CLEC16A	1	0	0	0	0	0	0	0	0	1	0
ENSG00000038945.15	MSR1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000039068.20	CDH1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000039123.16	MTREX	1	0	0	0	0	1	0	0	1	0	1
ENSG00000039139.11	DNAH5	1	0	0	0	0	1	0	0	0	0	0
ENSG00000039319.17	ZFYVE16	1	0	0	0	0	1	0	0	0	0	0
ENSG00000039523.20	RIPOR1	1	0	0	0	0	1	0	0	1	1	1
ENSG00000039537.14	C6	1	0	0	0	0	0	0	0	0	0	0
ENSG00000039560.14	RAI14	1	0	0	0	1	1	0	0	0	0	1
ENSG00000039600.11	SOX30	1	0	0	0	0	0	0	0	0	0	1
ENSG00000039650.12	PNKP	1	0	0	0	0	1	0	1	0	0	0
ENSG00000039987.7	BEST2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000040199.18	PHLPP2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000040275.17	SPDL1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000040341.18	STAU2	1	0	0	1	1	1	0	0	0	0	1
ENSG00000040487.13	SLC66A1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000040531.16	CTNS	1	0	0	0	0	1	0	0	0	0	0
ENSG00000040608.14	RTN4R	1	0	0	0	0	1	0	0	0	1	1
ENSG00000040633.13	PHF23	1	0	0	0	0	1	0	0	0	0	1
ENSG00000040731.10	CDH10	1	0	0	0	0	1	1	0	0	0	0
ENSG00000040933.16	INPP4A	1	0	0	0	0	1	0	0	0	1	1
ENSG00000041353.10	RAB27B	1	0	0	0	1	1	0	0	0	0	0
ENSG00000041357.16	PSMA4	1	0	0	0	0	1	0	0	1	0	0
ENSG00000041515.16	MYO16	1	0	0	0	0	0	0	0	0	1	1
ENSG00000041802.11	LSG1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000041880.15	PARP3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000041982.16	TNC	1	0	0	0	0	1	1	0	0	0	0
ENSG00000041988.16	THAP3	1	0	0	0	0	1	0	0	1	0	0
ENSG00000042062.13	RIPOR3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000042088.14	TDP1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000042286.15	AIFM2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000042304.13	C2orf83	0	1	0	0	0	1	0	0	0	0	0
ENSG00000042317.17	SPATA7	1	0	0	0	0	1	0	0	0	0	0
ENSG00000042429.12	MED17	1	0	0	0	0	1	0	0	0	0	0
ENSG00000042445.14	RETSAT	1	0	0	0	0	1	0	0	0	0	0
ENSG00000042493.16	CAPG	1	0	0	0	0	1	1	0	0	0	0
ENSG00000042753.12	AP2S1	1	0	0	0	0	1	1	0	0	0	0
ENSG00000042781.14	USH2A	1	0	0	0	0	0	0	0	0	0	0
ENSG00000042813.8	ZPBP	1	0	0	0	0	0	0	0	0	0	0
ENSG00000042832.12	TG	1	0	0	0	0	1	0	0	0	0	0
ENSG00000042980.13	ADAM28	1	0	0	0	0	1	0	0	0	0	0
ENSG00000043039.7	BARX2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000043093.15	DCUN1D1	1	0	0	0	0	1	0	0	1	0	1
ENSG00000043143.22	JADE2	1	0	0	1	0	1	0	0	0	0	1
ENSG00000043355.12	ZIC2	1	0	0	0	0	1	0	1	0	0	1
ENSG00000043462.13	LCP2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000043514.17	TRIT1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000043591.6	ADRB1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000044012.4	GUCA2B	1	0	0	0	0	0	0	0	0	0	0
ENSG00000044090.13	CUL7	1	0	0	0	0	1	0	1	0	0	0
ENSG00000044115.21	CTNNA1	1	0	0	0	0	1	1	0	0	0	1
ENSG00000044446.12	PHKA2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000044459.15	CNTLN	1	0	0	0	1	1	0	0	0	0	0
ENSG00000044524.11	EPHA3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000044574.9	HSPA5	1	0	0	0	0	1	1	0	0	0	0
ENSG00000046604.14	DSG2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000046647.14	GEMIN8	1	0	0	0	0	1	0	0	0	0	1
ENSG00000046651.16	OFD1	1	0	0	0	0	1	0	1	0	0	1
ENSG00000046653.15	GPM6B	1	0	0	0	0	1	0	0	0	0	0
ENSG00000046774.10	MAGEC2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000046889.19	PREX2	1	0	0	0	0	1	0	0	0	1	0
ENSG00000047056.17	WDR37	1	0	0	0	0	1	1	0	0	0	0
ENSG00000047188.16	YTHDC2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000047230.15	CTPS2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000047249.18	ATP6V1H	1	0	0	0	0	1	1	0	0	0	0
ENSG00000047315.17	POLR2B	1	0	0	0	1	1	0	0	0	0	1
ENSG00000047346.13	FAM214A	1	0	0	0	0	0	0	0	0	0	1
ENSG00000047365.13	ARAP2	1	0	0	0	0	1	0	0	0	1	0
ENSG00000047410.14	TPR	1	0	0	0	0	1	0	0	0	0	1
ENSG00000047457.14	CP	1	0	0	0	0	1	0	0	0	0	0
ENSG00000047578.14	KATNIP	1	0	0	0	0	0	0	0	0	0	0
ENSG00000047579.20	DTNBP1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000047597.7	XK	1	0	0	0	0	1	0	0	0	0	1
ENSG00000047617.17	ANO2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000047621.12	C12orf4	1	0	0	0	0	1	0	0	0	0	0
ENSG00000047634.15	SCML1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000047644.20	WWC3	1	0	0	0	0	1	0	0	0	0	1
ENSG00000047648.23	ARHGAP6	1	0	0	0	0	1	0	0	0	0	1
ENSG00000047662.5	FAM184B	1	0	0	0	0	0	0	0	0	0	0
ENSG00000047849.22	MAP4	1	0	0	0	0	1	1	0	0	1	1
ENSG00000047932.14	GOPC	1	0	0	0	0	1	0	0	0	0	0
ENSG00000047936.11	ROS1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048028.11	USP28	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048052.24	HDAC9	1	0	0	0	0	1	0	0	0	0	1
ENSG00000048140.18	TSPAN17	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048162.22	NOP16	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048342.18	CC2D2A	1	0	0	0	0	0	0	1	0	0	0
ENSG00000048392.13	RRM2B	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048405.11	ZNF800	1	0	0	0	0	1	0	0	0	0	1
ENSG00000048462.11	TNFRSF17	1	0	0	0	0	0	0	0	0	0	0
ENSG00000048471.14	SNX29	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048540.16	LMO3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048544.6	MRPS10	1	0	0	0	1	1	0	0	0	0	0
ENSG00000048545.17	GUCA1A	1	0	0	0	0	1	0	0	0	0	0
ENSG00000048649.14	RSF1	1	0	0	0	0	1	0	0	1	0	1
ENSG00000048707.15	VPS13D	1	0	0	0	0	1	0	0	0	1	1
ENSG00000048740.19	CELF2	1	0	0	0	0	1	0	0	0	0	1
ENSG00000048828.17	FAM120A	1	0	0	0	0	1	0	0	1	1	1
ENSG00000048991.17	R3HDM1	1	0	0	0	0	1	0	0	1	1	1
ENSG00000049089.15	COL9A2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049130.16	KITLG	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049167.16	ERCC8	1	0	0	0	0	1	0	1	0	0	0
ENSG00000049192.15	ADAMTS6	1	0	0	0	0	1	0	0	0	0	1
ENSG00000049239.13	H6PD	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049245.13	VAMP3	1	0	0	0	0	1	1	0	0	0	0
ENSG00000049246.15	PER3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049247.14	UTS2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049249.9	TNFRSF9	1	0	0	0	0	0	0	0	0	0	0
ENSG00000049283.19	EPN3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049323.16	LTBP1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049449.10	RCN1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000049540.19	ELN	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049541.11	RFC2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049618.24	ARID1B	1	0	0	1	0	1	0	1	1	1	1
ENSG00000049656.14	CLPTM1L	1	0	0	0	0	1	0	0	0	0	0
ENSG00000049759.20	NEDD4L	1	0	0	0	0	1	0	0	1	0	1
ENSG00000049768.17	FOXP3	1	0	0	0	0	1	0	1	0	0	1
ENSG00000049769.14	PPP1R3F	1	0	0	0	0	0	0	0	0	0	0
ENSG00000049860.14	HEXB	1	0	0	0	0	1	0	1	0	0	0
ENSG00000049883.15	PTCD2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050030.16	NEXMIF	1	0	0	0	0	0	0	0	0	0	1
ENSG00000050130.18	JKAMP	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050165.19	DKK3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050327.15	ARHGEF5	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050344.9	NFE2L3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050393.12	MCUR1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050405.14	LIMA1	1	0	0	0	0	1	1	0	0	0	0
ENSG00000050426.16	LETMD1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050438.17	SLC4A8	1	0	0	0	0	1	0	0	0	1	1
ENSG00000050555.19	LAMC3	1	0	0	0	0	1	0	1	0	0	0
ENSG00000050628.21	PTGER3	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050730.16	TNIP3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000050748.18	MAPK9	1	0	0	0	1	1	0	0	0	0	0
ENSG00000050767.18	COL23A1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000050820.17	BCAR1	1	0	0	0	0	1	0	0	1	0	1
ENSG00000051009.11	FHIP1B	1	0	0	0	0	1	0	0	0	1	1
ENSG00000051108.15	HERPUD1	1	0	0	0	0	1	0	0	0	0	1
ENSG00000051128.19	HOMER3	1	0	0	0	0	1	0	0	0	0	1
ENSG00000051180.17	RAD51	1	0	0	0	0	1	0	0	0	0	0
ENSG00000051341.15	POLQ	1	0	0	0	0	1	0	0	0	0	0
ENSG00000051382.9	PIK3CB	1	0	0	0	0	1	0	0	0	0	1
ENSG00000051523.11	CYBA	1	0	0	0	0	1	0	0	0	0	0
ENSG00000051596.10	THOC3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000051620.11	HEBP2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000051825.15	MPHOSPH9	1	0	0	0	0	1	0	0	0	0	0
ENSG00000052126.15	PLEKHA5	1	0	0	0	0	1	1	0	0	0	1
ENSG00000052344.16	PRSS8	1	0	0	0	0	0	0	0	0	0	0
ENSG00000052723.12	SIKE1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000052749.14	RRP12	1	0	0	0	0	1	0	0	0	0	0
ENSG00000052795.13	FNIP2	1	0	0	0	0	0	0	0	0	0	1
ENSG00000052802.13	MSMO1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000052841.15	TTC17	1	0	0	0	0	1	0	0	0	0	1
ENSG00000052850.8	ALX4	1	0	0	0	0	1	0	0	0	0	0
ENSG00000053108.17	FSTL4	1	0	0	0	0	1	0	0	0	0	0
ENSG00000053254.16	FOXN3	1	0	0	0	0	1	0	0	0	0	1
ENSG00000053328.9	METTL24	1	0	0	0	0	1	0	0	0	0	0
ENSG00000053371.13	AKR7A2	1	0	0	0	0	1	1	0	0	0	0
ENSG00000053372.5	MRTO4	1	0	0	0	0	1	0	0	1	0	1
ENSG00000053438.11	NNAT	1	0	0	0	0	1	0	0	0	0	0
ENSG00000053501.14	USE1	1	0	0	0	0	1	0	0	0	0	0
ENSG00000053524.13	MCF2L2	1	0	0	0	1	1	0	0	0	0	0
